acc,ftp,organism_name,genetic_code
GCF_001722335.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/722/335/GCF_001722335.1_ASM172233v1,Mycolicibacterium flavescens,11
GCF_002101675.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/101/675/GCF_002101675.1_ASM210167v1,Mycobacterium gordonae,11
GCF_002086305.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/086/305/GCF_002086305.1_ASM208630v1,Mycobacterium malmoense,11
GCF_000723425.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/723/425/GCF_000723425.2_E11,Mycobacterium marinum E11,11
GCF_002116635.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/116/635/GCF_002116635.1_ASM211663v1,Mycobacterium szulgai,11
GCF_002101955.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/101/955/GCF_002101955.1_ASM210195v1,Mycolicibacter terrae,11
GCF_002102015.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/102/015/GCF_002102015.1_ASM210201v1,Mycobacterium xenopi,11
GCF_000613245.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/613/245/GCF_000613245.1_PRJEB5743_assembly_1,Mycobacterium asiaticum DSM 44297,11
GCF_001049355.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/049/355/GCF_001049355.1_M_aurum,Mycolicibacterium aurum,11
GCF_900078775.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/078/775/GCF_900078775.1_ASM90007877v1,Mycolicibacterium aurum,11
GCF_002101995.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/101/995/GCF_002101995.1_ASM210199v1,Mycolicibacterium fallax,11
GCF_000317305.3,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/305/GCF_000317305.3_ASM31730v3,Mycolicibacterium neoaurum VKM Ac-1815D,11
GCF_000234585.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/234/585/GCF_000234585.1_ASM23458v1,Mycolicibacterium thermoresistibile ATCC 19527,11
GCF_002102395.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/102/395/GCF_002102395.1_ASM210239v1,Mycolicibacillus trivialis,11
GCF_000266905.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/266/905/GCF_000266905.1_ASM26690v1,Mycolicibacterium chubuense NBB4,11
GCF_001907655.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/907/655/GCF_001907655.1_ASM190765v1,Mycolicibacterium diernhoferi,11
GCF_000184435.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/184/435/GCF_000184435.1_ASM18443v1,Mycolicibacterium gilvum Spyr1,11
GCF_001044245.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/044/245/GCF_001044245.1_ASM104424v1,Mycolicibacterium obuense,11
GCF_001655245.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/655/245/GCF_001655245.1_ASM165524v1,Mycolicibacterium vaccae 95051,11
GCF_000739085.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/739/085/GCF_000739085.1_ASM73908v1,Amycolatopsis methanolica 239,11
GCF_000308635.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/308/635/GCF_000308635.1_ASM30863v1,Nocardia otitidiscaviarum NBRC 14405,11
GCF_000308355.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/308/355/GCF_000308355.2_ASM30835v2,Nocardia asteroides NBRC 15531,11
GCF_000760735.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/760/735/GCF_000760735.1_R_fas_A44a,Rhodococcus fascians A44A,11
GCF_001620305.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/620/305/GCF_001620305.1_ASM162030v1,Rhodococcus fascians D188,11
GCF_000454045.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/454/045/GCF_000454045.1_ASM45404v1,Rhodococcus erythropolis CCM2595,11
GCF_000062885.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/062/885/GCF_000062885.1_ASM6288v1,Saccharopolyspora erythraea NRRL 2338,11
GCF_001552535.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/552/535/GCF_001552535.1_ASM155253v1,Nocardioides jensenii JCM 1364 = NBRC 14755,11
GCF_000960475.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/960/475/GCF_000960475.2_ASM96047v2,Nocardioides luteus,11
GCF_900142365.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/142/365/GCF_900142365.1_IMG-taxon_2700988696_annotated_assembly,Pseudonocardia thermophila,11
GCF_000371785.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/371/785/GCF_000371785.1_ASM37178v1,Actinopolyspora halophila DSM 43834,11
GCF_000023865.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/865/GCF_000023865.1_ASM2386v1,Saccharomonospora viridis DSM 43017,11
GCF_000058485.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/058/485/GCF_000058485.1_ASM5848v1,Frankia alni ACN14a,11
GCF_000025345.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/345/GCF_000025345.1_ASM2534v1,Geodermatophilus obscurus DSM 43160,11
GCF_900115395.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/115/395/GCF_900115395.1_IMG-taxon_2599185183_annotated_assembly,Geodermatophilus obscurus,11
GCF_000429885.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/429/885/GCF_000429885.1_ASM42988v1,Dermatophilus congolensis DSM 44180 = NBRC 105199,11
GCF_000284295.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/295/GCF_000284295.1_ASM28429v1,Actinoplanes missouriensis 431,11
GCF_000785985.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/785/985/GCF_000785985.1_ASM78598v1,Actinoplanes utahensis,11
GCF_900091495.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/091/495/GCF_900091495.1_IMG-taxon_2622736613_annotated_assembly,Micromonospora echinospora,11
GCF_000719955.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/719/955/GCF_000719955.1_ASM71995v1,Streptomyces albidoflavus,11
GCF_000719865.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/719/865/GCF_000719865.1_ASM71986v1,Streptomyces albus subsp. albus,11
GCF_000725885.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/725/885/GCF_000725885.1_ASM72588v1,Streptomyces albus subsp. albus,11
GCF_000827005.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/827/005/GCF_000827005.1_ASM82700v1,Streptomyces albus,11
GCF_000745675.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/745/675/GCF_000745675.1_ASM74567v1,Streptomyces atratus,11
GCF_002082605.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/082/605/GCF_002082605.1_ASM208260v1,Kitasatospora aureofaciens,11
GCF_002154495.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/154/495/GCF_002154495.1_ASM215449v1,Streptomyces cacaoi subsp. cacaoi,11
GCF_001693675.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/693/675/GCF_001693675.1_ASM169367v1,Streptomyces clavuligerus,11
GCF_000203835.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/203/835/GCF_000203835.1_ASM20383v1,Streptomyces coelicolor A3(2),11
GCF_000761215.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/761/215/GCF_000761215.1_ASM76121v1,Streptomyces glaucescens,11
GCF_000010605.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/605/GCF_000010605.1_ASM1060v1,Streptomyces griseus subsp. griseus NBRC 13350,11
GCF_001685355.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/685/355/GCF_001685355.1_ASM168535v1,Streptomyces lincolnensis,11
GCF_001418655.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/418/655/GCF_001418655.1_ASM141865v1,Streptomyces phaeochromogenes,11
GCF_000717285.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/717/285/GCF_000717285.1_ASM71728v1,Streptomyces rimosus subsp. rimosus,11
GCF_002155895.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/155/895/GCF_002155895.1_ASM215589v1,Streptomyces rochei,11
GCF_000091305.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/305/GCF_000091305.1_ASM9130v1,Streptomyces scabiei 87.22,11
GCF_002155915.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/155/915/GCF_002155915.1_ASM215591v1,Streptomyces thermovulgaris,11
GCF_000158955.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/158/955/GCF_000158955.1_ASM15895v1,Streptomyces viridochromogenes DSM 40736,11
GCF_002192455.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/192/455/GCF_002192455.1_ASM219245v1,Streptomyces albireticuli,11
GCF_001418585.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/418/585/GCF_001418585.1_ASM141858v1,Streptomyces griseoruber,11
GCF_000384175.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/384/175/GCF_000384175.1_ASM38417v1,Streptomyces purpureus KA281,11
GCF_000720455.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/720/455/GCF_000720455.1_ASM72045v1,Streptomyces virginiae,11
GCF_001514115.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/514/115/GCF_001514115.1_ASM151411v1,Streptomyces olivochromogenes,11
GCF_001704275.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/704/275/GCF_001704275.1_ASM170427v1,Streptomyces noursei ATCC 11455,11
GCF_000381885.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/381/885/GCF_000381885.1_ASM38188v1,Actinomadura atramentaria DSM 43919,11
GCF_900115095.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/115/095/GCF_900115095.1_IMG-taxon_2634166331_annotated_assembly,Actinomadura madurae,11
GCF_000024865.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/865/GCF_000024865.1_ASM2486v1,Streptosporangium roseum DSM 43021,11
GCF_000721075.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/721/075/GCF_000721075.1_ASM72107v1,Streptosporangium amethystogenes,11
GCF_000092645.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/645/GCF_000092645.1_ASM9264v1,Thermobispora bispora DSM 43833,11
GCF_000092985.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/985/GCF_000092985.1_ASM9298v1,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111,11
GCF_900129375.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/129/375/GCF_900129375.1_IMG-taxon_2695420942_annotated_assembly,Streptoalloteichus hindustanus,11
GCF_000024385.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/385/GCF_000024385.1_ASM2438v1,Thermomonospora curvata DSM 43183,11
GCF_000012405.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/405/GCF_000012405.1_ASM1240v1,Thermobifida fusca YX,11
GCF_001294365.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/294/365/GCF_001294365.1_ASM129436v1,Thermoactinomyces vulgaris,11
GCF_900176515.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/176/515/GCF_900176515.1_IMG-taxon_2595698251_annotated_assembly,Kibdelosporangium aridum,11
GCF_000202635.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/202/635/GCF_000202635.1_ASM20263v1,Microbacterium testaceum StLB037,11
GCF_000349565.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/349/565/GCF_000349565.1_Curtobacterium_flaccumfaciens_UCD-AKU,Curtobacterium flaccumfaciens UCD-AKU,11
GCF_000007485.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/485/GCF_000007485.1_ASM748v1,Tropheryma whipplei str. Twist,11
GCF_001509405.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/509/405/GCF_001509405.1_ASM150940v1,Aeromicrobium erythreum,11
GCF_000785495.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/785/495/GCF_000785495.1_ASM78549v1,Pimelobacter simplex,11
GCF_000164695.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/164/695/GCF_000164695.2_ASM16469v2,Rothia dentocariosa ATCC 17931,11
GCF_000196535.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/535/GCF_000196535.1_ASM19653v1,Mobiluncus curtisii ATCC 43063,11
GCF_000160615.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/160/615/GCF_000160615.1_ASM16061v1,Mobiluncus mulieris ATCC 35243,11
GCF_000024785.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/785/GCF_000024785.1_ASM2478v1,Gordonia bronchialis DSM 43247,11
GCF_001698225.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/698/225/GCF_001698225.1_ASM169822v1,Gordonia terrae,11
GCF_000024985.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/985/GCF_000024985.1_ASM2498v1,Sphaerobacter thermophilus DSM 20745,11
GCF_000092225.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/225/GCF_000092225.1_ASM9222v1,Tsukamurella paurometabola DSM 20162,11
GCF_000269985.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/985/GCF_000269985.1_ASM26998v1,Kitasatospora setae KM-6054,11
GCF_000717175.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/717/175/GCF_000717175.1_ASM71717v1,Pseudonocardia autotrophica,11
GCF_001902615.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/615/GCF_001902615.1_ASM190261v1,Pseudonocardia autotrophica,11
GCF_002119215.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/119/215/GCF_002119215.1_ASM211921v1,Pseudonocardia autotrophica,11
GCF_001547975.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/547/975/GCF_001547975.1_ASM154797v1,Mycoplasma arginini,4
GCF_000012765.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/765/GCF_000012765.1_ASM1276v1,Mycoplasma capricolum subsp. capricolum ATCC 27343,4
GCF_000092585.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/585/GCF_000092585.1_ASM9258v1,Mycoplasma gallisepticum str. R(low),4
GCF_000027325.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/027/325/GCF_000027325.1_ASM2732v1,Mycoplasma genitalium G37,4
GCF_000085865.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/085/865/GCF_000085865.1_ASM8586v1,Mycoplasma hominis ATCC 23114,4
GCF_000008205.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/205/GCF_000008205.1_ASM820v1,Mycoplasma hyopneumoniae J,4
GCF_000313635.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/313/635/GCF_000313635.1_ASM31363v1,Mycoplasma hyorhinis SK76,4
GCF_000011445.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/445/GCF_000011445.1_ASM1144v1,Mycoplasma mycoides subsp. mycoides SC str. PG1,4
GCF_000027345.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/027/345/GCF_000027345.1_ASM2734v1,Mycoplasma pneumoniae M129,4
GCF_000195875.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/195/875/GCF_000195875.1_ASM19587v1,Mycoplasma pulmonis UAB CTIP,4
GCF_000969765.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/765/GCF_000969765.1_ASM96976v1,Mycoplasma synoviae ATCC 25204,4
GCF_000063605.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/063/605/GCF_000063605.1_ASM6360v1,Mycoplasma agalactiae PG2,4
GCF_000020065.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/065/GCF_000020065.1_ASM2006v1,Mycoplasma arthritidis 158L3-1,4
GCF_000367805.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/367/805/GCF_000367805.1_version_1.0,Mycoplasma bovigenitalium 51080,4
GCF_000695835.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/695/835/GCF_000695835.1_ASM69583v1,Mycoplasma californicum,4
GCF_000186005.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/186/005/GCF_000186005.1_ASM18600v1,Mycoplasma fermentans M64,4
GCF_000227355.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/227/355/GCF_000227355.1_ASM22735v1,Mycoplasma iowae 695,4
GCF_000008365.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/365/GCF_000008365.1_ASM836v1,Mycoplasma mobile 163K,4
GCF_000420105.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/420/105/GCF_000420105.1_ASM42010v1,Mycoplasma orale ATCC 23714,4
GCF_000685905.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/685/905/GCF_000685905.1_ASM68590v1,Mycoplasma pirum ATCC 25960,4
GCF_000224105.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/224/105/GCF_000224105.1_ASM22410v1,Mycoplasma putrefaciens KS1,4
GCF_000485555.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/485/555/GCF_000485555.1_ASM48555v1,Mycoplasma salivarium ATCC 23064,4
GCF_000701825.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/701/825/GCF_000701825.1_ASM70182v1,Mycoplasma collis ATCC 35278,4
GCF_000815065.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/815/065/GCF_000815065.1_ASM81506v1,Mycoplasma flocculare ATCC 27399,4
GCF_001886855.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/886/855/GCF_001886855.1_ASM188685v1,Spiroplasma citri,4
GCF_000500935.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/500/935/GCF_000500935.1_ASM50093v1,Spiroplasma apis B31,4
GCF_000820525.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/820/525/GCF_000820525.2_SMSRO_2016,Spiroplasma poulsonii,4
GCF_000565195.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/565/195/GCF_000565195.1_ASM56519v1,Spiroplasma mirum ATCC 29335,4
GCF_000439435.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/439/435/GCF_000439435.1_ASM43943v1,Spiroplasma taiwanense CT-1,4
GCF_000018785.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/785/GCF_000018785.1_ASM1878v1,Acholeplasma laidlawii PG-8A,11
GCF_000687835.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/687/835/GCF_000687835.1_ASM68783v1,Acholeplasma modicum ATCC 29102,4
GCF_000008305.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/305/GCF_000008305.1_ASM830v1,Mesoplasma florum L1,4
GCF_000373985.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/373/985/GCF_000373985.1_ASM37398v1,Desulfobacter curvatus DSM 3379,11
GCF_000233695.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/233/695/GCF_000233695.2_ASM23369v3,Desulfobacter postgatei 2ac9,11
GCF_000020365.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/365/GCF_000020365.1_ASM2036v1,Desulfobacterium autotrophicum HRM2,11
GCF_900176365.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/176/365/GCF_900176365.1_IMG-taxon_2681813565_annotated_assembly,Desulfobacterium vacuolatum DSM 3385,11
GCF_000763575.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/763/575/GCF_000763575.1_ASM76357v1,Thermoanaerobacter kivui,11
GCF_000165465.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/465/GCF_000165465.1_ASM16546v1,Halanaerobium praevalens DSM 2228,11
GCF_000008545.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/545/GCF_000008545.1_ASM854v1,Thermotoga maritima MSB8,11
GCF_000018945.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/945/GCF_000018945.1_ASM1894v1,Thermotoga neapolitana DSM 4359,11
GCF_000787395.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/787/395/GCF_000787395.1_ASM78739v1,Solemya velum gill symbiont,11
GCF_000212735.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/735/GCF_000212735.1_ASM21273v1,Haliscomenobacter hydrossis DSM 1100,11
GCF_000218625.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/218/625/GCF_000218625.1_ASM21862v1,Flexistipes sinusarabici DSM 4947,11
GCF_000266945.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/266/945/GCF_000266945.1_ASM26694v1,Desulfomonile tiedjei DSM 6799,11
GCF_000374645.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/374/645/GCF_000374645.1_ASM37464v1,Arhodomonas aquaeolei DSM 8974,11
GCF_000006725.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/725/GCF_000006725.1_ASM672v1,Xylella fastidiosa 9a5c,11
GCF_000219125.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/219/125/GCF_000219125.1_ASM21912v1,Acetonema longum DSM 6540,11
GCF_000445445.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/445/445/GCF_000445445.1_SOV1,Sporomusa ovata DSM 2662,11
GCF_900112085.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/112/085/GCF_900112085.1_IMG-taxon_2651870361_annotated_assembly,Acetitomaculum ruminis DSM 5522,11
GCF_000021285.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/285/GCF_000021285.1_ASM2128v1,Thermosipho africanus TCF52B,11
GCF_000017545.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/545/GCF_000017545.1_ASM1754v1,Fervidobacterium nodosum Rt17-B1,11
GCF_000023025.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/025/GCF_000023025.1_ASM2302v1,Teredinibacter turnerae T7901,11
GCF_000014045.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/045/GCF_000014045.1_ASM1404v1,Roseobacter denitrificans OCh 114,11
GCF_000025205.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/205/GCF_000025205.1_ASM2520v1,Gardnerella vaginalis 409-05,11
GCF_000159155.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/159/155/GCF_000159155.2_ASM15915v2,Gardnerella vaginalis ATCC 14019,11
GCF_000160655.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/160/655/GCF_000160655.1_ASM16065v1,Cardiobacterium hominis ATCC 15826,11
GCF_000023785.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/785/GCF_000023785.1_ASM2378v1,Hirschia baltica ATCC 49814,11
GCF_000009905.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/905/GCF_000009905.1_ASM990v1,Symbiobacterium thermophilum IAM 14863,11
GCF_000172155.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/172/155/GCF_000172155.1_ASM17215v1,Verrucomicrobium spinosum DSM 4136 = JCM 18804,11
GCF_900163795.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/163/795/GCF_900163795.1_ASM90016379v1,Vagococcus fluvialis bH819,11
GCF_900101835.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/101/835/GCF_900101835.1_IMG-taxon_2634166305_annotated_assembly,Peptococcus niger,11
GCF_000284615.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/615/GCF_000284615.1_ASM28461v1,Marinobacter hydrocarbonoclasticus ATCC 49840,11
GCF_001678785.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/678/785/GCF_001678785.1_ASM167878v1,Halomonas elongata,11
GCF_000744255.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/744/255/GCF_000744255.1_ASM74425v1,Carnobacterium divergens DSM 20623,11
GCF_000744375.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/744/375/GCF_000744375.1_ASM74437v1,Carnobacterium gallinarum DSM 4847,11
GCF_000744825.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/744/825/GCF_000744825.1_ASM74482v1,Carnobacterium mobile DSM 4848,11
GCF_000317975.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/975/GCF_000317975.2_ASM31797v2,Carnobacterium maltaromaticum LMA28,11
GCF_000744185.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/744/185/GCF_000744185.1_ASM74418v1,Carnobacterium funditum DSM 5970,11
GCF_000712295.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/712/295/GCF_000712295.1_sjonesii4.0,Synergistes jonesii,11
GCF_000620985.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/620/985/GCF_000620985.1_ASM62098v1,Brochothrix thermosphacta DSM 20171 = FSL F6-1036,11
GCF_000525915.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/525/915/GCF_000525915.1_Bcampestris,Brochothrix campestris FSL F6-1037,11
GCF_000482845.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/482/845/GCF_000482845.1_ASM48284v1,Anaerobiospirillum succiniciproducens DSM 6400,11
GCF_000011705.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/705/GCF_000011705.1_ASM1170v1,Burkholderia mallei ATCC 23344,11
